30.294017,-97.7098019
30.2748149,-97.7582382
30.263631,-97.734359
30.2669344,-97.7163533
30.3046837,-97.7544423
30.2377697,-97.7483135
30.3640157,-97.7307558
30.3410687,-97.7345991
30.3426354,-97.737117
30.3547942,-97.7316191
30.3306219,-97.7215545
30.2622972,-97.7584077
30.2277415,-97.7915906
30.2598388,-97.6958097
30.2596126,-97.7120742
30.3569737,-97.7274868
30.2768502,-97.7635919
30.2569909,-97.7212825
30.3332946,-97.7177547
30.2543816,-97.722866
30.2772005,-97.7532566
30.2783845,-97.7530078
30.2619986,-97.7063125
30.307765,-97.7194354
30.2715256,-97.7294859
30.2986524,-97.736192
30.2587117,-97.7262368
30.2808374,-97.761134
30.3151843,-97.6927282
30.261903,-97.7022329
30.2901451,-97.7145977
30.2817768,-97.7216503
30.2608791,-97.6973788
30.2552309,-97.7561496
30.2277415,-97.7915906
30.253804,-97.718119
30.3606283,-97.713626
30.3620821,-97.7132853
30.3628498,-97.7331184
30.3000049,-97.716744
30.3068846,-97.7161958
30.228727,-97.7841043
30.3295055,-97.7386834
30.2543501,-97.7351557
30.285271,-97.7518245
30.2793372,-97.7071686
30.2419826,-97.7802207
30.2878075,-97.7250906
30.2313011,-97.7598566
30.3675073,-97.7267698
30.2407581,-97.7527221
30.2654205,-97.7201518
30.2534057,-97.7686533
30.3625258,-97.7141464
30.3670984,-97.7126741
30.2724158,-97.7426562
30.2545749,-97.756424
30.2661527,-97.7250912
30.2883612,-97.7263575
30.269047,-97.7231089
30.2927564,-97.7206481
30.2920276,-97.7190931
30.2788501,-97.7621558
30.2718005,-97.7414332
30.3043147,-97.7148099
30.2535099,-97.7535646
30.268404,-97.718164
30.2619914,-97.7141931
30.2565493,-97.717925
30.2714561,-97.7257033
30.3641836,-97.711674
30.3071853,-97.7494384
30.2942773,-97.7108565
30.2737149,-97.7031516
30.3227789,-97.742639
30.2993591,-97.713024
30.2438166,-97.7541278
30.2565225,-97.7323785
30.3436433,-97.7305359
30.2556096,-97.7394157
30.2844452,-97.7122912
30.2708548,-97.7296456
30.3529995,-97.7193167
30.287061,-97.721622
30.2591657,-97.7551545
30.2849095,-97.7505641
30.2602426,-97.7387655
30.2586272,-97.7562353
30.2492213,-97.7778674
30.2786064,-97.7719322
30.2439412,-97.7768899
30.245492,-97.7749811
30.3084553,-97.7160871
30.314823,-97.6952398
30.2579194,-97.7669583
30.2456628,-97.7803173
30.3635982,-97.7263991
30.247052,-97.747504
30.2609233,-97.7379786
30.2857631,-97.7215084
30.359542,-97.7136434
30.3525254,-97.7255369
30.314707,-97.6937588
30.2917923,-97.7240853
30.2409471,-97.7582219
30.3087391,-97.7234836
30.3142291,-97.7199367
30.3397604,-97.7269381
30.2563313,-97.7679618
30.2795125,-97.758974
30.2701387,-97.7354673
30.2673027,-97.7267326
30.2712233,-97.7356468
30.2684347,-97.7269315
30.2721908,-97.7348639
30.2729525,-97.7314888
30.2747456,-97.7202743
30.2755967,-97.7213334
30.2780111,-97.7122515
30.2783822,-97.7162815
30.2795712,-97.7383504
30.27899,-97.7197791
30.2811158,-97.7030883
30.2807875,-97.7214376
30.2819739,-97.7204587
30.2835146,-97.7175602
30.2853319,-97.7343037
30.2872855,-97.7363831
30.2872855,-97.7363831
30.291676,-97.7372366
30.285375,-97.7217826
30.2863778,-97.7220342
30.2619677,-97.7355568
30.2573305,-97.7222601
30.2900726,-97.7289399
30.2886332,-97.725741
30.2910052,-97.7293443
30.288554,-97.723355
30.289573,-97.7227149
30.2964272,-97.7337319
30.297079,-97.7323359
30.2899675,-97.7158596
30.2973172,-97.7269459
30.294305,-97.7201991
30.2955817,-97.7194053
30.2998435,-97.727465
30.2630779,-97.7360933
30.258676,-97.7232019
30.2967191,-97.718743
30.3007628,-97.7268921
30.3008583,-97.7247333
30.3039196,-97.7277271
30.3033338,-97.7232453
30.3044627,-97.7231083
30.305744,-97.7215971
30.307282,-97.7205947
30.308814,-97.7210201
30.3093052,-97.7197892
30.3104006,-97.7177223
30.2642437,-97.7364617
30.259124,-97.7215371
30.3118453,-97.7179348
30.3118858,-97.7148679
30.3100118,-97.7088989
30.3131175,-97.7152745
30.3135011,-97.7138801
30.3163383,-97.7154753
30.3188544,-97.7145457
30.2651207,-97.7359853
30.2589422,-97.7179749
30.2623996,-97.7246722
30.2668713,-97.7348557
30.2614402,-97.7172262
30.2648313,-97.7256998
30.268984,-97.7350039
30.266357,-97.7271739
30.2548046,-97.7180052
30.2951742,-97.740519
30.2397801,-97.7477358
30.2485768,-97.7487728
30.2522853,-97.7558337
30.2497383,-97.7491728
30.3679499,-97.7093957
30.2445301,-97.7490953
30.246714,-97.749464
30.2466086,-97.7458746
30.2567379,-97.7559607
30.2893963,-97.7189278
30.3093052,-97.7197892
30.2356262,-97.7606489
30.2573305,-97.7222601
30.3030569,-97.7183951
30.279738,-97.7581407
30.2391059,-97.7201472
30.2905858,-97.7334204
30.267631,-97.7321492
30.3104218,-97.7498477
30.2581105,-97.7634114
30.2397515,-97.7560852
30.273359,-97.7078081
30.2464275,-97.7521274
30.3132536,-97.7193469
30.250196,-97.7651591
30.359799,-97.7283989
30.2930165,-97.7297745
30.3604898,-97.7165046
30.3103882,-97.720086
30.3014769,-97.7116823
30.3588224,-97.7277173
30.2796342,-97.718457
30.3017632,-97.7133834
30.2433162,-97.758454
30.2537425,-97.7362365
30.2331328,-97.761287
30.2538595,-97.7729656
30.2405024,-97.756495
30.2304286,-97.7864472
30.2772661,-97.7721777
30.3584044,-97.740193
30.2774455,-97.7653481
30.2493564,-97.7748635
30.230753,-97.7606168
30.2868772,-97.7192524
30.2281693,-97.7943119
30.2968258,-97.7406673
30.3670635,-97.7152819
30.2546488,-97.7267181
30.2570171,-97.7675377
30.2604349,-97.7071026
30.232287,-97.7877346
30.3501993,-97.7186116
30.3336381,-97.7195086
30.2339602,-97.7592581
30.3216864,-97.7363688
30.281524,-97.7155906
30.2409032,-97.7815457
30.3182188,-97.69414
30.3167495,-97.6923377
30.3041131,-97.7531676
30.3196197,-97.6962089
30.2585645,-97.7046954
30.3376212,-97.7338326
30.2502313,-97.7723863
30.2660111,-97.7021915
30.2900202,-97.7452949
30.2736197,-97.7103309
30.3009805,-97.7444436
30.289456,-97.708787
30.3941286,-97.7496856
30.2678062,-97.7221188
30.299544,-97.7330529
30.2971012,-97.7338505
30.338453,-97.7242674
30.3075056,-97.7351387
30.2648512,-97.6989103
30.2648512,-97.6989103
30.2699954,-97.7259127
30.291905,-97.7124175
30.2671734,-97.7186183
30.3296561,-97.7199279
30.2922051,-97.7277619
30.3082746,-97.7554979
30.2344133,-97.7588722
30.3472126,-97.7331088
30.3482103,-97.7315051
30.272177,-97.7097699
30.293178,-97.7220291
30.3046887,-97.7156085
30.3231618,-97.7357422
30.2946255,-97.7285162
30.2920712,-97.7315334
30.355931,-97.7559293
30.2736691,-97.7575522
30.2652693,-97.7149132
30.278215,-97.7047319
30.2529108,-97.7276902
30.36555,-97.7262953
30.2329315,-97.7613833
30.2577332,-97.7483506
30.2797196,-97.7724139
30.3154521,-97.7123772
30.2970487,-97.7350434
30.2877087,-97.7150058
30.2960454,-97.7399047
30.2511885,-97.7705852
30.2590823,-97.7123211
30.2757333,-97.7606763
30.3177154,-97.6960812
30.2601338,-97.7604597
30.2510377,-97.7456381
30.3207765,-97.744962
30.3280455,-97.7380575
30.2542012,-97.728284
30.2920276,-97.7190931
30.2729974,-97.7111184
30.257671,-97.706029
30.300098,-97.7360177
30.3199086,-97.7289537
30.2659383,-97.7278076
30.2858491,-97.7379571
30.2858491,-97.7379571
30.3311241,-97.7190248
30.3334695,-97.7136404
30.246484,-97.773489
30.3091451,-97.750643
30.2785642,-97.7648366
30.2600311,-97.7608757
30.2815188,-97.7359036
30.251439,-97.7583945
30.327473,-97.7368565
30.3268973,-97.735659
30.4065779,-97.7478949
30.2592666,-97.7602411
30.257268,-97.7166529
30.2588925,-97.7629489
30.252389,-97.717123
30.2699974,-97.7293705
30.3567772,-97.7185518
30.3366677,-97.7156064
30.304683,-97.721445
30.2358831,-97.7873618
30.2914707,-97.725687
30.3598476,-97.7258448
30.3344935,-97.7158224
30.3036354,-97.752537
30.2897658,-97.7159987
30.2914696,-97.7242915
30.3611034,-97.7217151
30.3002021,-97.7428064
30.281376,-97.7528268
30.3577081,-97.7227758
30.2505702,-97.7693034
30.245846,-97.773892
30.2272931,-97.7993845
30.265655,-97.6968402
30.2950694,-97.7148029
30.3062926,-97.6983477
30.35878,-97.7185805
30.2481426,-97.7811483
30.2363974,-97.7610218
30.2326998,-97.7589265
30.2887719,-97.7193417
30.3351096,-97.7384966
30.3312997,-97.7221554
30.2546751,-97.7635065
30.2559018,-97.7365093
30.2559018,-97.7365093
30.4167985,-97.6959505
30.3054619,-97.7077932
30.2938969,-97.7294981
30.360934,-97.7264058
30.3582427,-97.7125828
30.2870718,-97.7133879
30.2966102,-97.7376951
30.3280296,-97.7427006
30.268528,-97.7222631
30.3528806,-97.7190665
30.2529637,-97.7448465
30.2621377,-97.7574112
30.2882597,-97.7493435
30.2769971,-97.7226436
30.2824564,-97.723827
30.290063,-97.7306333
30.3103998,-97.743739
30.295596,-97.7305766
30.2651936,-97.7195208
30.2416453,-97.7532841
30.263218,-97.705882
30.2611745,-97.7649065
30.2976722,-97.7374077
30.2525412,-97.7145466
30.2434545,-97.7477168
30.3658534,-97.7106759
30.3628498,-97.7331184
30.2395253,-97.7493743
30.2354148,-97.7517113
30.2883878,-97.7508479
30.279805,-97.7557151
30.2808727,-97.7022207
30.297212,-97.7132781
30.2926947,-97.7234801
30.2673678,-97.7282864
30.3221611,-97.7362769
30.2535236,-97.7247768
30.3201207,-97.7371805
30.3220391,-97.740458
30.261903,-97.7022329
30.3577174,-97.7293997
30.3018869,-97.7396291
30.2835014,-97.7160315
30.2611228,-97.6960923
30.2940877,-97.7132869
30.3108389,-97.7408022
30.3391042,-97.7149968
30.256939,-97.7669505
30.2812029,-97.756523
30.3166038,-97.7160434
30.2474142,-97.7592353
30.258048,-97.7183836
30.2634239,-97.708794
30.2781822,-97.7574891
30.313646,-97.7413775
30.3314891,-97.7353181
30.2795823,-97.7029517
30.2503734,-97.7761714
30.2891857,-97.7285238
30.2629342,-97.7323553
30.252799,-97.7459585
30.2277099,-97.7882697
30.2867203,-97.7123352
30.2587949,-97.6984651
30.2539217,-97.7200442
30.26361,-97.7189021
30.3060883,-97.7493938
30.3429218,-97.7359638
30.2485166,-97.7799967
30.3300269,-97.7414159
30.294774,-97.734905
30.2615476,-97.7160459
30.3538065,-97.7260031
30.3443158,-97.7361771
30.2835864,-97.7568508
30.2525884,-97.7479879
30.2701154,-97.7278662
30.2524889,-97.769134
30.2284215,-97.7966966
30.2641801,-97.7282821
30.268639,-97.737563
30.2519915,-97.7494886
30.2753334,-97.7571218
30.227608,-97.7931821
30.2727534,-97.7196852
30.2739857,-97.71262
30.2477491,-97.7461027
30.2476607,-97.752857
30.2457785,-97.7498114
30.2696846,-97.7547156
30.2835867,-97.7521223
30.3561501,-97.7289538
30.2605663,-97.7092733
30.3224742,-97.7369009
30.3551361,-97.7362749
30.2660497,-97.7140117
30.2794504,-97.7448033
30.2751332,-97.703484
30.2479827,-97.7841049
30.2479713,-97.7844919
30.2480716,-97.7856369
30.2993591,-97.7512675
30.274891,-97.760498
30.2839722,-97.714602
30.3113763,-97.7537229
30.3284656,-97.7265293
30.3021867,-97.7211971
30.2847263,-97.752518
30.3081462,-97.7494329
30.2708548,-97.7296456
30.2624883,-97.7279475
30.3578195,-97.7401442
30.271431,-97.7595449
30.3012247,-97.7449569
30.3030443,-97.7436718
30.2509657,-97.7701471
30.256298,-97.7118368
30.2279977,-97.7965812
30.2824009,-97.7604773
30.3332055,-97.7154061
30.2379113,-97.7880929
30.2506257,-97.7785314
30.3026036,-97.7239538
30.2487262,-97.7470463
30.289417,-97.7330347
30.3632753,-97.731505
30.3616841,-97.7328207
30.2432146,-97.7292123
30.3009751,-97.7118837
30.3467567,-97.7285273
30.2789126,-97.7654445
30.3183461,-97.6877942
30.2725615,-97.7621575
30.343624,-97.7139123
30.2552419,-97.7740456
30.289455,-97.746635
30.289455,-97.746635
30.3001292,-97.7272869
30.25704,-97.7155041
30.3658111,-97.7311041
30.2676142,-97.7180146
30.3378462,-97.7363789
30.245806,-97.7652984
30.3088806,-97.7464775
30.3111834,-97.7503343
30.2672271,-97.6986022
30.3611749,-97.7320809
30.3516854,-97.7361645
30.365482,-97.7152931
30.3567881,-97.726356
30.2914031,-97.7468337
30.2749322,-97.7190904
30.2581398,-97.7553182
30.2330132,-97.7627246
30.2741006,-97.7622299
30.2612134,-97.7066638
30.2348103,-97.7882221
30.2738885,-97.760219
30.264281,-97.7178477
30.3666167,-97.7067483
30.2493903,-97.7765627
30.2477829,-97.7826507
30.2584258,-97.7389076
30.2561578,-97.7564172
30.2607864,-97.7068772
30.3162044,-97.7433696
30.286608,-97.711331
30.2922915,-97.7328442
30.2515447,-97.7462024
30.2826036,-97.71046
30.238612,-97.749449
30.4190561,-97.6968687
30.3618351,-97.7123654
30.3415444,-97.7338548
30.3595913,-97.7147051
30.2708125,-97.7614785
30.257396,-97.7556396
30.3487373,-97.7305369
30.2243743,-97.7692294
30.2765989,-97.6983904
30.3123791,-97.7507432
30.2826463,-97.7451755
30.2892959,-97.7445075
30.2844047,-97.7494041
30.2548334,-97.7211283
30.253304,-97.7316479
30.278508,-97.7614912
30.290434,-97.7211179
30.3646617,-97.7350458
30.2829825,-97.7144547
30.2488585,-97.7535864
30.3029852,-97.739472
30.2707756,-97.7566393
30.3144092,-97.7433559
30.2998634,-97.7102093
30.2285016,-97.7861617
30.2285016,-97.7861617
30.3515091,-97.7261928
30.2671443,-97.735844
30.2353989,-97.7622293
30.2275058,-97.8007861
30.3508103,-97.7327366
30.3512943,-97.7312695
30.3503727,-97.7318343
30.3507157,-97.7304665
30.2941355,-97.745139
30.3562962,-97.7286131
30.266374,-97.7214293
30.2811388,-97.7225332
30.277257,-97.744439
30.2717295,-97.7262857
30.2899459,-97.7476523
30.2862644,-97.7335585
30.2619504,-97.7340044
30.2931408,-97.7457974
30.2571823,-97.7139202
30.2799399,-97.7065636
30.2378129,-97.74856
30.3429602,-97.7334145
30.2578958,-97.7184545
30.2570848,-97.7177097
30.2575274,-97.7157289
30.2713453,-97.7563289
30.3093285,-97.747462
30.2602933,-97.7016521
30.357782,-97.7140278
30.2892492,-97.7437567
30.3219873,-97.7423212
30.3658508,-97.7271997
30.2779736,-97.7555808
30.2348339,-97.7520804
30.3338973,-97.7200569
30.2917292,-97.7463474
30.2925745,-97.7492755
30.302696,-97.7492478
30.296814,-97.7479293
30.3300152,-97.742842
30.3242432,-97.742743
30.243678,-97.7272323
30.2701969,-97.7266232
30.3166405,-97.7442374
30.2776387,-97.7145832
30.2448117,-97.7826694
30.2483322,-97.7586532
30.2486531,-97.7632427
30.2343095,-97.7226423
30.2445961,-97.775262
30.2915307,-97.73045
30.3629968,-97.7208836
30.2983528,-97.7349519
30.3033268,-97.7318132
30.2584956,-97.7345201
30.2562961,-97.7692395
30.2993365,-97.7653977
30.2377711,-97.7612421
30.2838754,-97.7152721
30.2644499,-97.763172
30.3655978,-97.7323383
30.264524,-97.7040749
30.2450793,-97.7443707
30.2631681,-97.7645122
30.3223605,-97.7320728
30.3223605,-97.7320728
30.3350092,-97.714579
30.2647111,-97.7160191
30.288225,-97.725972
30.2567696,-97.7340608
30.3592359,-97.7265072
30.2286081,-97.7981937
30.2426038,-97.7480672
30.2505532,-97.7488211
30.3293823,-97.7335863
30.2796529,-97.7661252
30.2664097,-97.7189594
30.2419798,-97.7259221
30.3504736,-97.7193701
30.2962996,-97.7328556
30.2640981,-97.7600139
30.2877189,-97.7053455
30.2434696,-97.7260846
30.2395295,-97.7237859
30.3011525,-97.7289767
30.281622,-97.763038
30.2577015,-97.7647685
30.2763168,-97.7600605
30.2851437,-97.7327902
30.3631185,-97.7099852
30.3633126,-97.7112156
30.3213782,-97.7410808
30.2792343,-97.7120407
30.3321023,-97.7359364
30.2878977,-97.738872
30.2864263,-97.7393374
30.2792772,-97.770365
30.2497727,-97.7709088
30.3422452,-97.7336404
30.3637481,-97.7324122
30.2833687,-97.7498534
30.2996214,-97.7666409
30.3594322,-97.7199356
30.2912139,-97.7099853
30.2617471,-97.7636422
30.3014901,-97.7473405
30.2639693,-97.7307189
30.2944664,-97.7344394
30.2784626,-97.7128463
30.2722719,-97.7578909
30.298494,-97.7433328
30.28215,-97.7617409
30.2648635,-97.710113
30.2823494,-97.7155458
30.2916857,-97.7183779
30.278847,-97.760055
30.2794406,-97.7596593
30.2811547,-97.7609497
30.2775157,-97.7484351
30.2788838,-97.7461979
30.2797672,-97.7496435
30.2791465,-97.7437121
30.2803264,-97.7444597
30.2810497,-97.7435509
30.2825679,-97.7408966
30.283913,-97.7435324
30.2851877,-97.74444
30.2872982,-97.7459027
30.2881023,-97.7470017
30.289455,-97.746635
30.2887905,-97.7416698
30.2907243,-97.7453593
30.2919849,-97.7409846
30.2933837,-97.743734
30.2998542,-97.7511202
30.2654153,-97.7481323
30.2984754,-97.7457783
30.3000141,-97.7456924
30.3010685,-97.7457452
30.3018316,-97.7452763
30.3062609,-97.7519536
30.3038259,-97.7450356
30.3095023,-97.7543271
30.3045954,-97.7445406
30.3099516,-97.7520164
30.3084288,-97.7493994
30.3107008,-97.7496738
30.3074444,-97.7448565
30.2690748,-97.7549836
30.3111495,-97.7483823
30.30791,-97.7415587
30.312394,-97.7479029
30.3089299,-97.7407077
30.3074983,-97.7320742
30.3110129,-97.7393207
30.3097396,-97.733672
30.3110732,-97.733408
30.3149998,-97.7359574
30.3179977,-97.7399207
30.2681057,-97.7501866
30.3187353,-97.7308792
30.3187353,-97.7308792
30.2739309,-97.7563771
30.2739309,-97.7563771
30.2748812,-97.757196
30.2768521,-97.7615411
30.2762112,-97.757883
30.277607,-97.7608792
30.3551388,-97.7287884
30.2479575,-97.7574818
30.2828587,-97.7459107
30.2965643,-97.7452288
30.2681065,-97.7585875
30.3400075,-97.7125395
30.2506669,-97.7546771
30.2531272,-97.755384
30.2460527,-97.7584095
30.2449108,-97.7591269
30.2793171,-97.7597436
30.2487216,-97.7568129
30.2497485,-97.7560357
30.3382306,-97.7131894
30.3671647,-97.7142164
30.2620306,-97.7517547
30.2070667,-97.8149062
30.3636773,-97.7119975
30.2297525,-97.7970532
30.2432379,-97.7842236
30.2452726,-97.7852198
30.2421316,-97.7861219
30.2438182,-97.7850076
30.2432493,-97.7862013
30.2439867,-97.783717
30.2433664,-97.7866636
30.3601819,-97.7193284
30.2975939,-97.7401177
30.2679738,-97.7275347
30.2900474,-97.7402217
30.3617775,-97.7225081
30.283587,-97.7390089
30.2385158,-97.7478944
30.3337477,-97.7229122
30.2982099,-97.7150347
30.2967634,-97.7206293
30.2596727,-97.7350301
30.2551349,-97.7219954
30.2914519,-97.7111178
30.3303933,-97.7194871
30.2963458,-97.7136976
30.2972396,-97.7118152
30.2354989,-97.7603226
30.2296469,-97.8016368
30.2749045,-97.7586516
30.3642067,-97.7079783
30.3405228,-97.7264567
30.3335225,-97.7445132
30.3555246,-97.7220778
30.2555832,-97.7728008
30.2958295,-97.7152097
30.2680384,-97.717404
30.3184664,-97.7279111
